product_name,brand,series,cpu,ram,storage,gpu,screen,refresh_rate,os,color_from_title,price,link
P9 Pro Max Wireless Bluetooth Over Ear Headphones Stereo Music Headphones Gaming Headset Support Micro TF Card for Laptop Phone PC with Protective Case,,,,,,,,,,Black,565,https://www.amazon.eg/-/en/Wireless-Bluetooth-Headphones-Headset-Protective/dp/B0GL952QWY/ref=sr_1_221?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-221
Just Dab Unicorn Dog Cat Panda Mouse Pad,,,,,,,"9.5""",,,,144,https://www.amazon.eg/-/en/Unicorn-Dabbing-Rainbow-Working-Computers/dp/B08LVKS76K/ref=sr_1_222?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-222
SD-706 sodo gaming wireless Bluetooth Headphones compatible with all mobile phones & Computers & Laptops Over Ear Stereo Music Headphones Gaming Headset Supports Mircoro TF (WHITE),,,,,,,,,,White,369,https://www.amazon.eg/-/en/SD-706-Bluetooth-Headphones-compatible-Computers/dp/B0FK2NSX9K/ref=sr_1_223?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-223
MAGIC-REFINER×Attack Shark X11 59g Superlight Wireless Gaming Mouse with Magnetic RGB Charging Dock，PixArt PAW3311，BT/2.4G Wireless/Wired Mouse,,,,,,,,,,,"4,600",https://www.amazon.eg/-/en/MAGIC-REFINER%C3%97Attack-Superlight-Dock%EF%BC%8CPixArt-PAW3311%EF%BC%8CBT-Programmable/dp/B0D3LNQ47V/ref=sr_1_224?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-224
Auhoahsil Desk Pad,,,,,,,15.7 Inch,,,,159,https://www.amazon.eg/-/en/Auhoahsil-Extended-Mousepad-Accessories-Computer/dp/B09Q63CBRC/ref=sr_1_225?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-225
Japanese Desk Mat Riverside Full Moon Desk Pad Psychedelic Mlarge Mouse Pad Dragonfly Gaming Mousepad Extended XL Keyboard Pad 31.5 x 11.8 in Laptop Computer Mouse Keyboard Mat for Office Desk Decor,,,,,,,,,,,169,https://www.amazon.eg/-/en/Japanese-Riverside-Psychedelic-Dragonfly-Mousepad/dp/B0D5D6T75C/ref=sr_1_226?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-226
Generic 4 * 4 cm 24V-0.08A Fan,,,,,,,,,,,120,https://www.amazon.eg/-/en/Generic-24V-0-08A-4000rpm-Desktop-Console/dp/B0C59MFQM8/ref=sr_1_227?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-227
Hyber X Display Monitor Cable 3m Orginal Brand Name Generic Cable Type Display Port Compatible Devices Gaming Console,,,,,,,,,,,295,https://www.amazon.eg/-/en/Generic-Compatible-Personal-Projector-Television/dp/B0FSBC81GL/ref=sr_1_228?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-228
For R8 G201 Gaming Mouse USB Wired – 7200DPI Optical / 7 Programable Buttons – RGB Colorful Backlit – Ergonomic Gaming Mice for PC Laptop | Black,,,,,,,,,,Black,375,https://www.amazon.eg/-/en/G201-Gaming-Mouse-USB-Wired/dp/B0GQ6YTLCX/ref=sr_1_229?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-229
20V 7.5A 150W AC Adapter Charger Compatible for Asus ADP-150CH B Charger TUF Gaming FX505 FX505D FX505DU FX505DT K571L K571LI K571G K571GT Laptop,ASUS,TUF,,,,,,,,,,https://www.amazon.eg/-/en/Adapter-Charger-Compatible-ADP-150CH-FX505DU/dp/B09FLJ58ZG/ref=sr_1_230?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-230
Speedlink QUYRE RGB 7.1 Gaming Headset - Customisable Sound,,,,,,,,,,Black,"3,440",https://www.amazon.eg/-/en/Speedlink-QUYRE-RGB-Gaming-Headset/dp/B081VVZF9G/ref=sr_1_231?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-231
Wireless Headset Bluetooth V5.3 SD-1102 with Mic for Laptop,,,,,,,,,,Blue,499,https://www.amazon.eg/-/en/Wireless-Headset-Bluetooth-Earphone-Soft-Earpads/dp/B0FNY2CDN9/ref=sr_1_232?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-232
Gothic Skull Gaming Mouse Pad Large Rose Horror Dark Fantasy Mousepad Large Gaming Mouse Pad Laptop Keyboard Mat Non-Slip Rubber Base Keyboard Desk Pad for Home Office Study Game 31.5”x11.8”,,,,,,,31.5”,,,,158,https://www.amazon.eg/-/en/Gothic-Skull-Mousepad-Keyboard-Non-Slip/dp/B0F12XNGBY/ref=sr_1_233?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-233
Acer Nitro Gaming Mouse – Customizable weight to maximize your gameplay,Acer,,,,,,,,,Black,,https://www.amazon.eg/-/en/Acer-Nitro-Gaming-Mouse-Customizable/dp/B07HJTCL8T/ref=sr_1_234?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-234
HDMI Cable 3m,,,,,,,,,,,215,https://www.amazon.eg/-/en/Braided-Supports-Ethernet-Monitor-Projector/dp/B0FBHHP1FN/ref=sr_1_235?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-235
Wireless Bluetooth Headset P9 Stereo Music Over Ear with Support Memory Card and AUX Gaming Headphones Built-in Mic for Laptop Phone PC - White,,,,,,,,,,White,299,https://www.amazon.eg/-/en/Wireless-Bluetooth-Headset-Support-Headphones/dp/B0F2K86JBB/ref=sr_1_236?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-236
P9 Wireless Bluetooth Headset Over Ear Stereo Gaming Headset - Support Mercoro TF for Laptop/Mobile Phone/PC + Case,,,,,,,,,,White,279,https://www.amazon.eg/-/en/Wireless-Bluetooth-Headset-Stereo-Gaming/dp/B0F6KPFM8Q/ref=sr_1_237?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-237
Wireless Bluetooth Gaming Headset - P47,,,,,,,,,,White,215,https://www.amazon.eg/-/en/Wireless-Bluetooth-Gaming-Headset-Built/dp/B0FK33339M/ref=sr_1_238?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-238
"Swono Unicorn Mouse Pads Cute Magical Green Hair Girl Unicorn and Rainbow Mouse Pad for Laptop Funny Non-Slip Gaming Mouse Pad for Office Home Travel Mouse Mat 7.9""X9.5""",,,,,,,"7.9""",,,,146,https://www.amazon.eg/-/en/Swono-Unicorn-Magical-Rainbow-Non-Slip/dp/B08CXFHX24/ref=sr_1_239?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-239
HDMI Cable 5m,,,,,,,,,,,270,https://www.amazon.eg/-/en/Braided-Supports-Ethernet-Monitor-Projector/dp/B0FBH7X643/ref=sr_1_240?dib=eyJ2IjoiMSJ9.k9bR46pzpC3E2GqQhoNyGlIPFQFoCDma5mo_ocHxYiVEUQpV9Y-ztQULC6_s5clB1RNPyZS6wkAxN_faIeyzxgmwVYqqwELgbmA8FDtOV9MKO_vAmTnYAUZZ5hGjJLL2589UITLsVPbRw6UvnnnsV8D1qQs3gbIi-D6fX0XvaUn3UqILQjSC_TuMW007DCNzWi2yRdCisIXOLiMsF89uBYao2Za5simSRcXqn4pZcz12E_LfJb3tGgfC6h-5qgv4Y6MfguaGA3QSRDGqEbloGfLJl0sQ8_1NPhfYncr674o.W3PPLevE85Tr4vBejbgfJ-YG3H4Zp-nICBW41QurpjA&dib_tag=se&keywords=gaming+laptops&qid=1776099314&sr=8-240
Wireless Bluetooth Gaming Headset - P47,,,,,,,,,,White,215,https://www.amazon.eg/-/en/Wireless-Bluetooth-Gaming-Headset-Built/dp/B0FK33339M/ref=sr_1_241?dib=eyJ2IjoiMSJ9.8Az1TutaoLIJ6zH-FmF7SZRBme_L1PG7KbC8MmWZ7YCGFnwAI9Zs1uNi4AipoCm02jwBDYhZocWaIprsu4PRjVs9ibOZBlxB9fibS13VSnMRSakn7Hw20rrBNZbNmx3XUTxuo3CK6vrCpEUtIb-3kEnVmfRB1yrCkjYzacNq3_a3J3YOO_wIvwr6UgrBH-ycW2F4f12MMxSoTyKcm5qs-giyeYVfToHShXz9tcsc3iJ1XMiM6U0u6AABfRWvBLsGIOTPRJonR6YqcE34LwAyivVpruvb4sZmJ1Ud11dr75A.3v7DOQUJGp-QnII-eI_dMhnMchlKoFvb8V3spATHj6Q&dib_tag=se&keywords=gaming+laptops&qid=1776099336&sr=8-241
Wireless Bluetooth Headset P9 Stereo Music Over Ear with Support Memory Card and AUX Gaming Headphones Built-in Mic for Laptop Phone PC - White,,,,,,,,,,White,299,https://www.amazon.eg/-/en/Wireless-Bluetooth-Headset-Support-Headphones/dp/B0F2K86JBB/ref=sr_1_242?dib=eyJ2IjoiMSJ9.8Az1TutaoLIJ6zH-FmF7SZRBme_L1PG7KbC8MmWZ7YCGFnwAI9Zs1uNi4AipoCm02jwBDYhZocWaIprsu4PRjVs9ibOZBlxB9fibS13VSnMRSakn7Hw20rrBNZbNmx3XUTxuo3CK6vrCpEUtIb-3kEnVmfRB1yrCkjYzacNq3_a3J3YOO_wIvwr6UgrBH-ycW2F4f12MMxSoTyKcm5qs-giyeYVfToHShXz9tcsc3iJ1XMiM6U0u6AABfRWvBLsGIOTPRJonR6YqcE34LwAyivVpruvb4sZmJ1Ud11dr75A.3v7DOQUJGp-QnII-eI_dMhnMchlKoFvb8V3spATHj6Q&dib_tag=se&keywords=gaming+laptops&qid=1776099336&sr=8-242
World Map Gaming Mouse Pad with Stitched Edges and Non-Slip Rubber Base XXL Extended Mouse Pad for PC Laptop Keyboard,,,,,,,,,,,230,https://www.amazon.eg/-/en/Gaming-Stitched-Non-Slip-Extended-Keyboard/dp/B0DZHQZYGD/ref=sr_1_243?dib=eyJ2IjoiMSJ9.8Az1TutaoLIJ6zH-FmF7SZRBme_L1PG7KbC8MmWZ7YCGFnwAI9Zs1uNi4AipoCm02jwBDYhZocWaIprsu4PRjVs9ibOZBlxB9fibS13VSnMRSakn7Hw20rrBNZbNmx3XUTxuo3CK6vrCpEUtIb-3kEnVmfRB1yrCkjYzacNq3_a3J3YOO_wIvwr6UgrBH-ycW2F4f12MMxSoTyKcm5qs-giyeYVfToHShXz9tcsc3iJ1XMiM6U0u6AABfRWvBLsGIOTPRJonR6YqcE34LwAyivVpruvb4sZmJ1Ud11dr75A.3v7DOQUJGp-QnII-eI_dMhnMchlKoFvb8V3spATHj6Q&dib_tag=se&keywords=gaming+laptops&qid=1776099336&sr=8-243
HG8958 Wired Gaming Headset with RGB Lighting - Omnidirectional Microphone - UEB Connection - Ergonomic Design for PC and Laptop,,,,,,,,,,,692,https://www.amazon.eg/-/en/HG8958-Wired-Gaming-Headset-Lighting/dp/B0FP9JZYF9/ref=sr_1_244?dib=eyJ2IjoiMSJ9.8Az1TutaoLIJ6zH-FmF7SZRBme_L1PG7KbC8MmWZ7YCGFnwAI9Zs1uNi4AipoCm02jwBDYhZocWaIprsu4PRjVs9ibOZBlxB9fibS13VSnMRSakn7Hw20rrBNZbNmx3XUTxuo3CK6vrCpEUtIb-3kEnVmfRB1yrCkjYzacNq3_a3J3YOO_wIvwr6UgrBH-ycW2F4f12MMxSoTyKcm5qs-giyeYVfToHShXz9tcsc3iJ1XMiM6U0u6AABfRWvBLsGIOTPRJonR6YqcE34LwAyivVpruvb4sZmJ1Ud11dr75A.3v7DOQUJGp-QnII-eI_dMhnMchlKoFvb8V3spATHj6Q&dib_tag=se&keywords=gaming+laptops&qid=1776099336&sr=8-244
HDMI Cable 5m,,,,,,,,,,,270,https://www.amazon.eg/-/en/Braided-Supports-Ethernet-Monitor-Projector/dp/B0FBH7X643/ref=sr_1_245?dib=eyJ2IjoiMSJ9.8Az1TutaoLIJ6zH-FmF7SZRBme_L1PG7KbC8MmWZ7YCGFnwAI9Zs1uNi4AipoCm02jwBDYhZocWaIprsu4PRjVs9ibOZBlxB9fibS13VSnMRSakn7Hw20rrBNZbNmx3XUTxuo3CK6vrCpEUtIb-3kEnVmfRB1yrCkjYzacNq3_a3J3YOO_wIvwr6UgrBH-ycW2F4f12MMxSoTyKcm5qs-giyeYVfToHShXz9tcsc3iJ1XMiM6U0u6AABfRWvBLsGIOTPRJonR6YqcE34LwAyivVpruvb4sZmJ1Ud11dr75A.3v7DOQUJGp-QnII-eI_dMhnMchlKoFvb8V3spATHj6Q&dib_tag=se&keywords=gaming+laptops&qid=1776099336&sr=8-245
P9 Wireless Bluetooth Headset,,,,,,,,,,Blue,225,https://www.amazon.eg/-/en/P9-Bluetooth-Headphones-Microphone-Compatible/dp/B0FPDPQN5C/ref=sr_1_246?dib=eyJ2IjoiMSJ9.8Az1TutaoLIJ6zH-FmF7SZRBme_L1PG7KbC8MmWZ7YCGFnwAI9Zs1uNi4AipoCm02jwBDYhZocWaIprsu4PRjVs9ibOZBlxB9fibS13VSnMRSakn7Hw20rrBNZbNmx3XUTxuo3CK6vrCpEUtIb-3kEnVmfRB1yrCkjYzacNq3_a3J3YOO_wIvwr6UgrBH-ycW2F4f12MMxSoTyKcm5qs-giyeYVfToHShXz9tcsc3iJ1XMiM6U0u6AABfRWvBLsGIOTPRJonR6YqcE34LwAyivVpruvb4sZmJ1Ud11dr75A.3v7DOQUJGp-QnII-eI_dMhnMchlKoFvb8V3spATHj6Q&dib_tag=se&keywords=gaming+laptops&qid=1776099336&sr=8-246
Samurai Desk Pad Mouse Pad Skull Black Gold Japanese Anime Gaming Mouse Mat with Stitched Edges,,,,,,,"31.5""",,,Black,158,https://www.amazon.eg/-/en/Samurai-Japanese-Stitched-Non-Slip-Waterproof/dp/B0DT6CZ2TM/ref=sr_1_247?dib=eyJ2IjoiMSJ9.8Az1TutaoLIJ6zH-FmF7SZRBme_L1PG7KbC8MmWZ7YCGFnwAI9Zs1uNi4AipoCm02jwBDYhZocWaIprsu4PRjVs9ibOZBlxB9fibS13VSnMRSakn7Hw20rrBNZbNmx3XUTxuo3CK6vrCpEUtIb-3kEnVmfRB1yrCkjYzacNq3_a3J3YOO_wIvwr6UgrBH-ycW2F4f12MMxSoTyKcm5qs-giyeYVfToHShXz9tcsc3iJ1XMiM6U0u6AABfRWvBLsGIOTPRJonR6YqcE34LwAyivVpruvb4sZmJ1Ud11dr75A.3v7DOQUJGp-QnII-eI_dMhnMchlKoFvb8V3spATHj6Q&dib_tag=se&keywords=gaming+laptops&qid=1776099336&sr=8-247
